id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2018-1274176";"2018-09-21";"1";"Vente";"479000.0";"11.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0105";"None";"None";"25";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.236178";"48.882391";"0000U"
"2018-1274169";"2018-09-19";"1";"Vente";"116000.0";"11.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0105";"None";"None";"2";"20.03";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"20.0";"2.0";"None";"None";"None";"None";"nan";"2.236178";"48.882391";"0000U"
"2018-1274164";"2018-09-18";"1";"Vente";"350000.0";"23.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0055";"None";"None";"51";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"50.0";"3.0";"None";"None";"None";"None";"nan";"2.236381";"48.882981";"0000U"
"2018-1274164";"2018-09-18";"1";"Vente";"350000.0";"23.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0055";"None";"None";"51";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"40.0";"3.0";"None";"None";"None";"None";"nan";"2.236381";"48.882981";"0000U"
"2018-1273739";"2018-08-23";"1";"Vente";"541000.0";"62.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0121";"None";"None";"215";"68.08";"515";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"68.0";"3.0";"None";"None";"None";"None";"nan";"2.235794";"48.88264";"0000U"
"2018-1273739";"2018-08-23";"1";"Vente";"541000.0";"62.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0121";"None";"None";"551";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235794";"48.88264";"0000U"
"2018-1273581";"2018-08-01";"1";"Vente";"362500.0";"90.0";"None";"BD RICHARD WALLACE";"8150";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0143";"None";"None";"41";"44.91";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"44.0";"2.0";"None";"None";"None";"None";"nan";"2.235278";"48.88227";"0000U"
"2018-1273581";"2018-08-01";"1";"Vente";"362500.0";"90.0";"None";"BD RICHARD WALLACE";"8150";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0143";"None";"None";"23";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235278";"48.88227";"0000U"
"2018-1273478";"2018-07-31";"1";"Vente";"490000.0";"62.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0121";"None";"None";"203";"68.2";"493";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"68.0";"3.0";"None";"None";"None";"None";"nan";"2.235794";"48.88264";"0000U"
"2018-1273478";"2018-07-31";"1";"Vente";"490000.0";"62.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0121";"None";"None";"552";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235794";"48.88264";"0000U"
"2018-1273789";"2018-07-30";"1";"Vente";"1637000.0";"87.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0099";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"1";"Maison";"214.0";"8.0";"S";"sols";"None";"None";"298.0";"2.234783";"48.883061";"0000U"
"2018-1273503";"2018-07-23";"1";"Vente";"288000.0";"11.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0105";"None";"None";"29";"nan";"5";"49.31";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"50.0";"3.0";"None";"None";"None";"None";"nan";"2.236178";"48.882391";"0000U"
"2018-1273438";"2018-07-23";"1";"Vente";"20000.0";"62.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0121";"None";"None";"588";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235794";"48.88264";"0000U"
"2018-1272709";"2018-07-02";"1";"Vente";"525500.0";"12.0";"None";"RUE CHARLES LORILLEUX";"1460";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0086";"None";"None";"2";"nan";"22";"70.91";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"66.0";"4.0";"None";"None";"None";"None";"nan";"2.234143";"48.885017";"0000U"
"2018-1272691";"2018-06-07";"1";"Vente";"947280.0";"16.0";"None";"RUE CHARLES LORILLEUX";"1460";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0001";"None";"None";"207";"12.0";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.2344";"48.885238";"0000U"
"2018-1272691";"2018-06-07";"1";"Vente";"947280.0";"16.0";"None";"RUE CHARLES LORILLEUX";"1460";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0001";"None";"None";"206";"12.0";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.2344";"48.885238";"0000U"
"2018-1272691";"2018-06-07";"1";"Vente";"947280.0";"16.0";"None";"RUE CHARLES LORILLEUX";"1460";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0001";"None";"None";"201";"190.0";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"190.0";"0.0";"None";"None";"None";"None";"nan";"2.2344";"48.885238";"0000U"
"2018-1272042";"2018-05-22";"1";"Vente";"735500.0";"23.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0055";"None";"None";"102";"86.09";"126";"nan";"128";"nan";"None";"nan";"None";"None";"3";"2";"Appartement";"90.0";"4.0";"None";"None";"None";"None";"nan";"2.236381";"48.882981";"0000U"
"2018-1271516";"2018-04-16";"1";"Vente";"567000.0";"152.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"119";"65.18";"234";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"65.0";"3.0";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2018-1271516";"2018-04-16";"1";"Vente";"567000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"182";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2018-1271209";"2018-03-15";"1";"Vente";"595000.0";"90.0";"None";"BD RICHARD WALLACE";"8150";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0143";"None";"None";"45";"90.85";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"90.0";"4.0";"None";"None";"None";"None";"nan";"2.235278";"48.88227";"0000U"
"2018-1271209";"2018-03-15";"1";"Vente";"595000.0";"90.0";"None";"BD RICHARD WALLACE";"8150";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0143";"None";"None";"13";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235278";"48.88227";"0000U"
"2017-1287336";"2017-11-09";"1";"Vente";"824400.0";"90.0";"None";"BD RICHARD WALLACE";"8150";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0143";"None";"None";"50";"102.15";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"108.0";"4.0";"None";"None";"None";"None";"nan";"2.235278";"48.88227";"0000U"
"2017-1287336";"2017-11-09";"1";"Vente";"824400.0";"90.0";"None";"BD RICHARD WALLACE";"8150";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0143";"None";"None";"24";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235278";"48.88227";"0000U"
"2017-1287230";"2017-11-02";"1";"Vente";"240000.0";"11.0";"None";"RUE FERNAND PELLOUTIER";"3540";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0005";"None";"None";"5";"39.18";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"40.0";"2.0";"None";"None";"None";"None";"nan";"2.234222";"48.88486";"0000U"
"2017-1286770";"2017-10-04";"1";"Vente";"260000.0";"88.0";"None";"BD RICHARD WALLACE";"8150";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0082";"None";"None";"45";"nan";"6";"38.27";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"39.0";"3.0";"None";"None";"None";"None";"nan";"2.235511";"48.882113";"0000U"
"2017-1286443";"2017-09-28";"1";"Vente";"425000.0";"154.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0109";"None";"None";"19";"nan";"34";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"65.0";"3.0";"None";"None";"None";"None";"nan";"2.235194";"48.88431";"0000U"
"2017-1286443";"2017-09-28";"1";"Vente";"425000.0";"154.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0109";"None";"None";"27";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235194";"48.88431";"0000U"
"2017-1286569";"2017-09-25";"1";"Vente";"31000.0";"68.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0061";"None";"None";"17";"5.6";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235535";"48.883087";"0000U"
"2017-1285977";"2017-09-07";"1";"Vente";"245000.0";"19.0";"None";"RUE CHARLES CHENU";"1455";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0120";"None";"None";"221";"37.72";"285";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"38.0";"1.0";"None";"None";"None";"None";"nan";"2.235138";"48.883433";"0000U"
"2017-1285906";"2017-09-05";"1";"Vente";"170000.0";"25.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0055";"None";"None";"2";"22.48";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"28.0";"2.0";"None";"None";"None";"None";"nan";"2.236381";"48.882981";"0000U"
"2017-1285906";"2017-09-05";"1";"Vente";"170000.0";"25.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0055";"None";"None";"2";"22.48";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"39.0";"0.0";"None";"None";"None";"None";"nan";"2.236381";"48.882981";"0000U"
"2017-1285982";"2017-08-18";"1";"Vente";"503000.0";"62.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0121";"None";"None";"756";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235794";"48.88264";"0000U"
"2017-1285215";"2017-07-12";"1";"Vente";"490350.0";"15.0";"None";"RUE CHARLES CHENU";"1455";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0120";"None";"None";"123";"90.19";"186";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"88.0";"3.0";"None";"None";"None";"None";"nan";"2.235138";"48.883433";"0000U"
"2017-1284936";"2017-07-11";"1";"Vente";"370000.0";"11.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0105";"None";"None";"10";"57.0";"40";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"58.0";"4.0";"None";"None";"None";"None";"nan";"2.236178";"48.882391";"0000U"
"2017-1285328";"2017-07-10";"1";"Vente";"426000.0";"146.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0119";"None";"None";"109";"nan";"131";"77.32";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"77.0";"4.0";"None";"None";"None";"None";"nan";"2.235901";"48.884572";"0000U"
"2017-1285693";"2017-07-04";"1";"Vente";"520000.0";"145.0";"B";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0120";"None";"None";"258";"95.76";"259";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"97.0";"4.0";"None";"None";"None";"None";"nan";"2.235138";"48.883433";"0000U"
"2017-1284035";"2017-05-15";"1";"Vente";"498750.0";"15.0";"None";"RUE CHARLES CHENU";"1455";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0120";"None";"None";"124";"95.33";"187";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"24.0";"4.0";"None";"None";"None";"None";"nan";"2.235138";"48.883433";"0000U"
"2017-1284035";"2017-05-15";"1";"Vente";"498750.0";"15.0";"None";"RUE CHARLES CHENU";"1455";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0120";"None";"None";"91";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235138";"48.883433";"0000U"
"2017-1283332";"2017-04-11";"1";"Vente en l'état futur d'achèvement";"489000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"407";"66.47";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"1";"Maison";"70.0";"3.0";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2017-1283332";"2017-04-11";"1";"Vente en l'état futur d'achèvement";"489000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"504";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2017-1282879";"2017-03-22";"1";"Vente en l'état futur d'achèvement";"20000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"204";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2017-1282985";"2017-03-17";"1";"Vente";"572300.0";"90.0";"None";"BD RICHARD WALLACE";"8150";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0143";"None";"None";"45";"90.85";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"90.0";"4.0";"None";"None";"None";"None";"nan";"2.235278";"48.88227";"0000U"
"2017-1282985";"2017-03-17";"1";"Vente";"572300.0";"90.0";"None";"BD RICHARD WALLACE";"8150";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0143";"None";"None";"13";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235278";"48.88227";"0000U"
"2017-1282748";"2017-03-15";"1";"Vente";"1587000.0";"70.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0060";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"1";"Maison";"245.0";"7.0";"S";"sols";"None";"None";"202.0";"2.23561";"48.883146";"0000U"
"2017-1282748";"2017-03-15";"1";"Vente";"1587000.0";"62.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0121";"None";"None";"604";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235794";"48.88264";"0000U"
"2017-1282748";"2017-03-15";"1";"Vente";"1587000.0";"nan";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0065";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"None";"None";"nan";"nan";"J";"jardins";"None";"None";"234.0";"2.235989";"48.88297";"0000U"
"2017-1282700";"2017-03-08";"1";"Vente";"275000.0";"5.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0072";"None";"None";"23";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235702";"48.882206";"0000U"
"2017-1282833";"2017-03-07";"1";"Vente";"720000.0";"7.0";"None";"RUE CHARLES CHENU";"1455";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0051";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"1";"Maison";"130.0";"4.0";"S";"sols";"None";"None";"42.0";"2.236453";"48.883235";"0000U"
"2017-1282512";"2017-02-24";"1";"Vente en l'état futur d'achèvement";"411000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"120";"53.27";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"53.0";"3.0";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2017-1282512";"2017-02-24";"1";"Vente en l'état futur d'achèvement";"411000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"179";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2017-1282371";"2017-02-16";"1";"Vente en l'état futur d'achèvement";"511000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"409";"69.51";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"1";"Maison";"69.0";"3.0";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2017-1282371";"2017-02-16";"1";"Vente en l'état futur d'achèvement";"511000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"510";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2017-1282318";"2017-02-10";"1";"Vente en l'état futur d'achèvement";"520000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"113";"70.39";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"70.0";"3.0";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2017-1282356";"2017-02-10";"1";"Vente en l'état futur d'achèvement";"5000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"539";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"86.0";"4.0";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2017-1282318";"2017-02-10";"1";"Vente en l'état futur d'achèvement";"520000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"196";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2017-1281894";"2017-01-10";"1";"Vente";"422350.0";"91.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0120";"None";"None";"152";"70.94";"181";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"69.0";"3.0";"None";"None";"None";"None";"nan";"2.235138";"48.883433";"0000U"
"2016-1136520";"2016-12-29";"1";"Vente en l'état futur d'achèvement";"233000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"112";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1136130";"2016-12-21";"1";"Vente";"227000.0";"11.0";"None";"RUE FERNAND PELLOUTIER";"3540";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0005";"None";"None";"14";"41.0";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"40.0";"3.0";"None";"None";"None";"None";"nan";"2.234222";"48.88486";"0000U"
"2016-1136311";"2016-12-19";"1";"Vente en l'état futur d'achèvement";"660000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"212";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1136311";"2016-12-19";"1";"Vente en l'état futur d'achèvement";"660000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"154";"76.14";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1136311";"2016-12-19";"1";"Vente en l'état futur d'achèvement";"660000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"213";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1136245";"2016-12-15";"1";"Vente";"395000.0";"91.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0120";"None";"None";"132";"74.62";"175";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"74.0";"3.0";"None";"None";"None";"None";"nan";"2.235138";"48.883433";"0000U"
"2016-1136073";"2016-12-01";"1";"Vente";"3150000.0";"29.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0053";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"1";"Maison";"224.0";"8.0";"S";"sols";"None";"None";"225.0";"2.236716";"48.882989";"0000U"
"2016-1136043";"2016-12-01";"1";"Vente";"1200000.0";"1.0";"None";"RUE CHARLES CHENU";"1455";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0049";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"2";"Appartement";"46.0";"3.0";"S";"sols";"None";"None";"82.0";"nan";"nan";"0000U"
"2016-1136073";"2016-12-01";"1";"Vente";"3150000.0";"27.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0054";"None";"None";"2";"50.47";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"11.0";"1.0";"None";"None";"None";"None";"nan";"2.236661";"48.882959";"0000U"
"2016-1136073";"2016-12-01";"1";"Vente";"3150000.0";"27.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0054";"None";"None";"1";"105.09";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"81.0";"4.0";"None";"None";"None";"None";"nan";"2.236661";"48.882959";"0000U"
"2016-1136043";"2016-12-01";"1";"Vente";"1200000.0";"1.0";"None";"RUE CHARLES CHENU";"1455";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0049";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"4";"Local industriel. commercial ou assimilé";"97.0";"0.0";"S";"sols";"None";"None";"82.0";"nan";"nan";"0000U"
"2016-1136073";"2016-12-01";"1";"Vente";"3150000.0";"27.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0054";"None";"None";"2";"50.47";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"110.0";"0.0";"None";"None";"None";"None";"nan";"2.236661";"48.882959";"0000U"
"2016-1136073";"2016-12-01";"1";"Vente";"3150000.0";"1.0";"B";"RUE CHARLES CHENU";"1455";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0093";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"68.0";"2.236701";"48.883071";"0000U"
"2016-1136073";"2016-12-01";"1";"Vente";"3150000.0";"3.0";"None";"RUE CHARLES CHENU";"1455";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0132";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"52.0";"2.236578";"48.883112";"0000U"
"2016-1136116";"2016-11-28";"1";"Vente en l'état futur d'achèvement";"568000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"314";"69.92";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"69.0";"3.0";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
